filename,measurementHeight,stemDiameter,baseCrownHeight,easting,northing,utmZone,decimalLatitude,decimalLongitude,stemAzimuth,stemDistance
2015-08,130.0,2.2,,,,,,,,
2015-08,130.0,5.0,,,,,,,,
2015-08,130.0,39.4,,,,,,,260.7,2.6
2015-08,130.0,14.5,,321901.27,4096908.88,11N,37.001477,-119.001573,129.3,10.9
2015-08,,,,,,,,,,
2015-08,130.0,6.1,,321901.27,4096908.88,11N,37.001477,-119.001573,,
2015-08,,,,321901.27,4096908.88,11N,37.001477,-119.001573,,
2015-08,130.0,7.7,,,,,,,,
2015-08,,,,,,,,,,
2015-08,,,,321901.27,4096908.88,11N,37.001477,-119.001573,,
2015-08,130.0,6.1,,321901.27,4096908.88,11N,37.001477,-119.001573,,
2015-08,130.0,78.0,,321901.27,4096908.88,11N,37.001477,-119.001573,136.1,7.8
2015-08,130.0,3.6,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,41.9,,,,,,,338.6,13.8
2015-08,130.0,15.0,,,,,,,359.2,18.7
2015-08,130.0,21.9,,,,,,,119.2,11.5
2015-08,130.0,4.7,,,,,,,,
2015-08,130.0,2.3,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,65.9,,,,,,,357.5,14.0
2015-08,130.0,3.0,,,,,,,,
2015-08,130.0,35.6,,,,,,,326.9,16.8
2015-08,130.0,14.4,,,,,,,356.0,7.9
2015-08,,,,,,,,,,
2015-08,130.0,29.4,,,,,,,,
2015-08,130.0,4.7,,,,,,,,
2015-08,130.0,39.0,,,,,,,341.3,16.3
2015-08,130.0,4.3,,,,,,,,
2015-08,130.0,5.8,,,,,,,,
2015-08,130.0,25.0,,,,,,,348.7,14.5
2015-08,130.0,11.8,,,,,,,319.8,9.7
2015-08,,,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,18.9,,,,,,,276.4,10.0
2015-08,,,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,21.4,,,,,,,301.4,6.9
2015-08,130.0,1.5,,,,,,,,
2015-08,130.0,46.9,,,,,,,343.0,18.1
2015-08,,,,,,,,,,
2015-08,130.0,1.2,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,130.7,,,,,,,289.6,5.0
2015-08,,,,,,,,,,
2015-08,130.0,26.7,,,,,,,,
2015-08,130.0,3.8,,,,,,,,
2015-08,110.0,45.1,,,,,,,358.4,15.8
2015-08,130.0,2.5,,,,,,,,
2015-08,130.0,26.0,,,,,,,329.4,16.8
2015-08,130.0,25.2,,,,,,,357.9,15.3
2015-08,,,,,,,,,,
2015-08,,,,,,,,,,
2015-08,130.0,23.4,,,,,,,66.4,11.4
2015-08,130.0,34.5,,,,,,,66.0,12.1
2015-08,130.0,23.5,,,,,,,,
2015-09,130.0,18.4,,321662.19,4096911.36,11N,37.001454,-119.004259,102.7,7.7
2015-09,130.0,23.9,,321662.19,4096911.36,11N,37.001454,-119.004259,168.6,5.3
2015-09,130.0,12.1,,321662.19,4096911.36,11N,37.001454,-119.004259,101.2,7.1
2015-09,130.0,41.5,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,35.6,,321662.19,4096911.36,11N,37.001454,-119.004259,172.4,8.6
2015-09,130.0,10.8,,321662.19,4096911.36,11N,37.001454,-119.004259,178.1,10.0
2015-09,130.0,34.5,,321662.19,4096911.36,11N,37.001454,-119.004259,54.6,4.8
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,26.3,,321662.19,4096911.36,11N,37.001454,-119.004259,278.8,4.6
2015-09,130.0,3.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,121.1,,321662.19,4096911.36,11N,37.001454,-119.004259,274.6,15.9
2015-09,130.0,98.4,,321662.19,4096911.36,11N,37.001454,-119.004259,280.0,19.8
2015-09,130.0,28.8,,321662.19,4096911.36,11N,37.001454,-119.004259,82.0,0.8
2015-09,130.0,58.0,,321662.19,4096911.36,11N,37.001454,-119.004259,272.3,14.7
2015-09,130.0,65.5,,321662.19,4096911.36,11N,37.001454,-119.004259,276.7,14.8
2015-09,130.0,34.1,,321662.19,4096911.36,11N,37.001454,-119.004259,296.8,15.9
2015-09,130.0,4.3,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,7.1,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,15.1,,321662.19,4096911.36,11N,37.001454,-119.004259,284.7,13.1
2015-09,130.0,38.0,,321662.19,4096911.36,11N,37.001454,-119.004259,296.7,17.7
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.6,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,3.6,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,23.2,,321662.19,4096911.36,11N,37.001454,-119.004259,21.8,9.8
2015-09,130.0,13.0,,321662.19,4096911.36,11N,37.001454,-119.004259,278.2,12.8
2015-09,130.0,25.5,,321662.19,4096911.36,11N,37.001454,-119.004259,51.6,4.4
2015-09,130.0,22.9,,321662.19,4096911.36,11N,37.001454,-119.004259,138.3,1.8
2015-09,130.0,4.2,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,4.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.5,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,20.0,,321662.19,4096911.36,11N,37.001454,-119.004259,157.4,6.9
2015-09,130.0,18.8,,321662.19,4096911.36,11N,37.001454,-119.004259,341.1,9.7
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,3.5,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,25.2,,321662.19,4096911.36,11N,37.001454,-119.004259,350.8,8.5
2015-09,130.0,25.0,,321662.19,4096911.36,11N,37.001454,-119.004259,20.2,8.0
2015-09,130.0,83.5,,321662.19,4096911.36,11N,37.001454,-119.004259,285.5,16.3
2015-09,130.0,2.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,47.0,,321662.19,4096911.36,11N,37.001454,-119.004259,280.5,16.0
2015-09,130.0,16.8,,321662.19,4096911.36,11N,37.001454,-119.004259,282.2,17.5
2015-09,130.0,32.3,,321662.19,4096911.36,11N,37.001454,-119.004259,174.9,8.9
2015-09,130.0,28.6,,321662.19,4096911.36,11N,37.001454,-119.004259,176.9,9.7
2015-09,130.0,32.2,,321662.19,4096911.36,11N,37.001454,-119.004259,133.5,11.1
2015-09,130.0,32.5,,321662.19,4096911.36,11N,37.001454,-119.004259,11.3,5.1
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,5.0,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,6.1,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,4.1,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,3.3,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.6,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,4.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,14.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.6,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.1,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.8,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,23.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.8,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,3.0,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,21.0,,321662.19,4096911.36,11N,37.001454,-119.004259,47.0,8.7
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.3,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,1.5,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,5.6,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,,,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,29.9,,321541.8,4096846.63,11N,37.000848,-119.005596,355.5,4.7
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,42.4,,321541.8,4096846.63,11N,37.000848,-119.005596,296.2,8.5
2015-09,130.0,56.0,,321541.8,4096846.63,11N,37.000848,-119.005596,65.7,5.1
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.3,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,11.8,,321541.8,4096846.63,11N,37.000848,-119.005596,183.8,7.0
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,33.4,,321541.8,4096846.63,11N,37.000848,-119.005596,345.2,2.6
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.7,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,7.5,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,12.8,,321541.8,4096846.63,11N,37.000848,-119.005596,355.0,18.3
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,20.4,,321541.8,4096846.63,11N,37.000848,-119.005596,286.5,5.3
2015-09,130.0,37.0,,321541.8,4096846.63,11N,37.000848,-119.005596,84.9,13.9
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,2.3,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,7.8,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,9.0,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,7.0,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,2.5,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,8.4,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,26.8,,321541.8,4096846.63,11N,37.000848,-119.005596,301.0,0.6
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,38.0,,321541.8,4096846.63,11N,37.000848,-119.005596,89.7,7.1
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,25.2,,321541.8,4096846.63,11N,37.000848,-119.005596,186.8,6.6
2015-09,130.0,29.0,,321541.8,4096846.63,11N,37.000848,-119.005596,112.4,11.2
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,125.0,11.8,,321541.8,4096846.63,11N,37.000848,-119.005596,246.2,8.0
2015-09,130.0,19.5,,321541.8,4096846.63,11N,37.000848,-119.005596,25.6,10.9
2015-09,130.0,3.1,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.6,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,28.5,,321541.8,4096846.63,11N,37.000848,-119.005596,75.2,10.6
2015-09,130.0,3.9,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,11.9,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,11.9,,321541.8,4096846.63,11N,37.000848,-119.005596,344.8,1.3
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,18.3,,321541.8,4096846.63,11N,37.000848,-119.005596,230.4,9.3
2015-09,130.0,17.5,,321541.8,4096846.63,11N,37.000848,-119.005596,223.9,5.8
2015-09,130.0,18.5,,321541.8,4096846.63,11N,37.000848,-119.005596,351.2,5.6
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,46.6,,321541.8,4096846.63,11N,37.000848,-119.005596,110.5,11.7
2015-09,130.0,25.5,,321541.8,4096846.63,11N,37.000848,-119.005596,94.0,14.3
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,38.0,,321541.8,4096846.63,11N,37.000848,-119.005596,348.2,5.3
2015-09,130.0,3.1,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,52.4,,321541.8,4096846.63,11N,37.000848,-119.005596,120.1,8.1
2015-09,130.0,7.5,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,6.3,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,3.5,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,16.1,,321541.8,4096846.63,11N,37.000848,-119.005596,76.1,19.3
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,7.5,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,17.2,,321541.8,4096846.63,11N,37.000848,-119.005596,188.3,5.4
2015-09,130.0,14.0,,321541.8,4096846.63,11N,37.000848,-119.005596,205.8,2.8
2015-09,130.0,2.8,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,26.7,,321541.8,4096846.63,11N,37.000848,-119.005596,337.8,6.2
2015-09,130.0,44.5,,321541.8,4096846.63,11N,37.000848,-119.005596,97.6,18.3
2015-09,130.0,10.2,,321541.8,4096846.63,11N,37.000848,-119.005596,71.5,12.8
2015-09,130.0,7.4,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,10.3,,321541.8,4096846.63,11N,37.000848,-119.005596,88.8,11.1
2015-09,130.0,6.0,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,55.1,,321541.8,4096846.63,11N,37.000848,-119.005596,45.8,12.0
2015-09,130.0,6.3,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,13.8,,321541.8,4096846.63,11N,37.000848,-119.005596,78.4,16.3
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.8,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,6.8,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.1,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,4.3,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,23.2,,321541.8,4096846.63,11N,37.000848,-119.005596,86.8,10.5
2015-09,130.0,3.0,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,25.3,,321541.8,4096846.63,11N,37.000848,-119.005596,321.5,5.2
2015-09,130.0,24.7,,321541.8,4096846.63,11N,37.000848,-119.005596,344.3,6.7
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,2.2,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,130.0,16.0,,321662.19,4096911.36,11N,37.001454,-119.004259,143.6,3.0
2015-09,130.0,9.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,33.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,29.8,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.2,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,20.6,,321662.19,4096911.36,11N,37.001454,-119.004259,128.5,10.0
2015-09,130.0,25.7,,321662.19,4096911.36,11N,37.001454,-119.004259,227.7,10.5
2015-09,130.0,19.4,,321662.19,4096911.36,11N,37.001454,-119.004259,252.9,15.0
2015-09,130.0,18.5,,321662.19,4096911.36,11N,37.001454,-119.004259,124.8,8.8
2015-09,130.0,19.4,,321662.19,4096911.36,11N,37.001454,-119.004259,252.9,15.0
2015-09,130.0,12.7,,321662.19,4096911.36,11N,37.001454,-119.004259,112.0,11.1
2015-09,130.0,19.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,12.8,,321662.19,4096911.36,11N,37.001454,-119.004259,296.9,20.9
2015-09,130.0,21.2,,321662.19,4096911.36,11N,37.001454,-119.004259,232.8,12.4
2015-09,130.0,12.7,,321662.19,4096911.36,11N,37.001454,-119.004259,112.0,11.1
2015-09,130.0,25.7,,321662.19,4096911.36,11N,37.001454,-119.004259,227.7,10.5
2015-09,130.0,23.5,,321662.19,4096911.36,11N,37.001454,-119.004259,178.9,5.5
2015-09,130.0,17.5,,321662.19,4096911.36,11N,37.001454,-119.004259,238.4,9.6
2015-09,130.0,29.8,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,17.5,,321662.19,4096911.36,11N,37.001454,-119.004259,238.4,9.6
2015-09,130.0,21.2,,321662.19,4096911.36,11N,37.001454,-119.004259,232.8,12.4
2015-09,130.0,12.5,,321662.19,4096911.36,11N,37.001454,-119.004259,114.6,10.1
2015-09,130.0,15.2,,321662.19,4096911.36,11N,37.001454,-119.004259,112.7,11.4
2015-09,130.0,16.0,,321662.19,4096911.36,11N,37.001454,-119.004259,169.7,3.5
2015-09,130.0,20.6,,321662.19,4096911.36,11N,37.001454,-119.004259,128.5,10.0
2015-09,130.0,10.3,,321662.19,4096911.36,11N,37.001454,-119.004259,138.6,4.6
2015-09,130.0,33.9,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,9.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,23.5,,321662.19,4096911.36,11N,37.001454,-119.004259,178.9,5.5
2015-09,130.0,1.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,19.7,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,2.2,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,11.3,,321662.19,4096911.36,11N,37.001454,-119.004259,165.5,2.4
2015-09,130.0,1.4,,321662.19,4096911.36,11N,37.001454,-119.004259,,
2015-09,130.0,10.5,,321662.19,4096911.36,11N,37.001454,-119.004259,136.8,12.8
2015-09,130.0,11.3,,321662.19,4096911.36,11N,37.001454,-119.004259,165.5,2.4
2015-09,130.0,12.5,,321662.19,4096911.36,11N,37.001454,-119.004259,114.6,10.1
2015-09,130.0,10.5,,321662.19,4096911.36,11N,37.001454,-119.004259,136.8,12.8
2015-09,130.0,16.0,,321662.19,4096911.36,11N,37.001454,-119.004259,169.7,3.5
2015-09,130.0,97.0,,321662.19,4096911.36,11N,37.001454,-119.004259,283.7,19.2
2015-09,130.0,12.8,,321662.19,4096911.36,11N,37.001454,-119.004259,296.9,20.9
2015-09,130.0,97.0,,321662.19,4096911.36,11N,37.001454,-119.004259,283.7,19.2
2015-09,130.0,18.5,,321662.19,4096911.36,11N,37.001454,-119.004259,124.8,8.8
2015-09,130.0,16.0,,321662.19,4096911.36,11N,37.001454,-119.004259,143.6,3.0
2015-09,130.0,10.3,,321662.19,4096911.36,11N,37.001454,-119.004259,138.6,4.6
2015-09,130.0,14.8,,321662.19,4096911.36,11N,37.001454,-119.004259,100.6,1.9
2015-09,130.0,14.8,,321662.19,4096911.36,11N,37.001454,-119.004259,100.6,1.9
2015-09,130.0,15.2,,321662.19,4096911.36,11N,37.001454,-119.004259,112.7,11.4
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,6.2,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,8.8,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,32.3,,321451.37,4096759.07,11N,37.000042,-119.006591,155.6,6.0
2015-09,130.0,10.3,,321451.37,4096759.07,11N,37.000042,-119.006591,174.2,19.5
2015-09,130.0,14.5,,321451.37,4096759.07,11N,37.000042,-119.006591,159.3,17.7
2015-09,130.0,6.2,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,52.4,,321451.37,4096759.07,11N,37.000042,-119.006591,227.5,17.3
2015-09,130.0,31.0,,321451.37,4096759.07,11N,37.000042,-119.006591,331.4,7.6
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,100.7,,321451.37,4096759.07,11N,37.000042,-119.006591,222.5,12.7
2015-09,130.0,35.2,,321451.37,4096759.07,11N,37.000042,-119.006591,164.9,14.6
2015-09,130.0,12.1,,321451.37,4096759.07,11N,37.000042,-119.006591,198.0,8.5
2015-09,130.0,8.5,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,18.2,,321451.37,4096759.07,11N,37.000042,-119.006591,206.8,9.1
2015-09,130.0,22.8,,321451.37,4096759.07,11N,37.000042,-119.006591,206.0,8.6
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,21.8,,321451.37,4096759.07,11N,37.000042,-119.006591,178.7,18.0
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,7.1,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,16.0,,321451.37,4096759.07,11N,37.000042,-119.006591,200.0,9.7
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,4.0,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,38.3,,321451.37,4096759.07,11N,37.000042,-119.006591,234.9,20.6
2015-09,130.0,5.2,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,23.6,,321451.37,4096759.07,11N,37.000042,-119.006591,212.2,9.6
2015-09,130.0,3.6,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,74.8,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,3.2,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321541.8,4096846.63,11N,37.000848,-119.005596,,
2015-09,,,,321451.37,4096759.07,11N,37.000042,-119.006591,,
2015-09,130.0,58.4,,321541.8,4096846.63,11N,37.000848,-119.005596,19.5,6.0
